id,start_time,end_time,duration,window_id,window_class,window_title
236,2018-03-27 16:15:11,2018-03-27 16:15:16,5,41943540,urxvt,i3-tracker-rs: cargo run
237,2018-03-27 16:15:16,2018-03-27 16:15:37,21,41943540,urxvt,i3-tracker-rs: cargo run
238,2018-03-27 16:15:37,2018-03-27 16:15:42,5,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
239,2018-03-27 16:15:42,2018-03-27 16:16:01,19,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
240,2018-03-27 16:16:01,2018-03-27 16:16:06,5,41943540,urxvt,i3-tracker-rs: cargo run
241,2018-03-27 16:16:06,2018-03-27 16:16:22,16,41943540,urxvt,i3-tracker-rs: cargo run
242,2018-03-27 16:16:22,2018-03-27 16:16:27,5,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
243,2018-03-27 16:16:27,2018-03-27 16:16:33,5,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
244,2018-03-27 16:16:33,2018-03-27 16:16:38,5,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
245,2018-03-27 16:16:38,2018-03-27 16:16:52,13,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
246,2018-03-27 16:16:52,2018-03-27 16:16:55,3,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
247,2018-03-27 16:16:55,2018-03-27 16:16:56,0,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
248,2018-03-27 16:16:56,2018-03-27 16:17:00,4,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
249,2018-03-27 16:17:00,2018-03-27 16:17:01,0,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
250,2018-03-27 16:17:01,2018-03-27 16:17:03,2,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
251,2018-03-27 16:17:03,2018-03-27 16:17:08,5,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
252,2018-03-27 16:17:08,2018-03-27 16:17:29,20,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
253,2018-03-27 16:17:29,2018-03-27 16:17:34,5,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
254,2018-03-27 16:17:34,2018-03-27 16:17:45,11,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
255,2018-03-27 16:17:45,2018-03-27 16:17:50,5,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
256,2018-03-27 16:17:50,2018-03-27 16:17:50,0,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
257,2018-03-27 16:17:50,2018-03-27 16:17:52,1,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
258,2018-03-27 16:19:59,2018-03-27 16:20:00,0,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
259,2018-03-27 16:20:00,2018-03-27 16:20:05,5,41943540,urxvt,i3-tracker-rs: cargo run
260,2018-03-27 16:20:05,2018-03-27 16:20:05,0,41943540,urxvt,i3-tracker-rs: cargo run
261,2018-03-27 16:20:05,2018-03-27 16:20:06,0,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
262,2018-03-27 16:20:06,2018-03-27 16:20:08,2,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
263,2018-03-27 16:20:08,2018-03-27 16:20:13,5,41943540,urxvt,i3-tracker-rs: cargo run
264,2018-03-27 16:20:13,2018-03-27 16:20:27,14,41943540,urxvt,i3-tracker-rs: cargo run
265,2018-03-27 16:20:27,2018-03-27 16:20:29,1,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
266,2018-03-27 16:20:29,2018-03-27 16:20:31,2,48236729,code,log.rs - i3-tracker-rs - Visual Studio Code
267,2018-03-27 16:20:31,2018-03-27 16:20:36,5,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
268,2018-03-27 16:20:36,2018-03-27 16:20:36,0,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
269,2018-03-27 16:20:36,2018-03-27 16:20:37,0,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
270,2018-03-27 16:20:37,2018-03-27 16:20:39,1,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
271,2018-03-27 16:20:52,2018-03-27 16:20:52,0,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
272,2018-03-27 16:20:52,2018-03-27 16:20:53,0,41943540,urxvt,i3-tracker-rs: cargo run
273,2018-03-27 16:20:53,2018-03-27 16:20:54,0,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
274,2018-03-27 16:20:54,2018-03-27 16:20:54,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
275,2018-03-27 16:20:54,2018-03-27 16:20:59,5,41943540,urxvt,i3-tracker-rs: cargo run
276,2018-03-27 16:20:54,2018-03-27 16:21:12,17,41943540,urxvt,i3-tracker-rs: cargo run
277,2018-03-27 16:21:12,2018-03-27 16:21:12,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
278,2018-03-27 16:21:12,2018-03-27 16:21:12,0,41943540,urxvt,i3-tracker-rs: cargo run
279,2018-03-27 16:21:12,2018-03-27 16:21:13,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
280,2018-03-27 16:21:13,2018-03-27 16:21:13,0,41943540,urxvt,i3-tracker-rs: cargo run
281,2018-03-27 16:21:13,2018-03-27 16:21:13,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
282,2018-03-27 16:21:13,2018-03-27 16:21:13,0,41943540,urxvt,i3-tracker-rs: cargo run
283,2018-03-27 16:21:13,2018-03-27 16:21:13,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
284,2018-03-27 16:21:13,2018-03-27 16:21:18,5,41943540,urxvt,i3-tracker-rs: cargo run
285,2018-03-27 16:21:13,2018-03-27 16:21:33,20,41943540,urxvt,i3-tracker-rs: cargo run
286,2018-03-27 16:21:33,2018-03-27 16:21:35,1,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
287,2018-03-27 16:21:35,2018-03-27 16:21:37,2,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
288,2018-03-27 16:21:37,2018-03-27 16:21:41,4,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
289,2018-03-27 16:21:41,2018-03-27 16:21:46,5,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
290,2018-03-27 16:21:41,2018-03-27 16:21:49,7,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
291,2018-03-27 16:21:49,2018-03-27 16:21:52,3,29360144,Navigator,i3-tracker-rs/time_tracker.rs at master · danbruce/i3-tracker-rs - Mozilla Firefox
292,2018-03-27 16:21:52,2018-03-27 16:21:56,3,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
293,2018-03-27 16:21:56,2018-03-27 16:22:01,4,41943540,urxvt,i3-tracker-rs: cargo run
294,2018-03-27 16:22:01,2018-03-27 16:22:05,3,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
295,2018-03-27 16:22:05,2018-03-27 16:22:07,2,41943540,urxvt,i3-tracker-rs: cargo run
296,2018-03-27 16:22:07,2018-03-27 16:22:10,3,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
297,2018-03-27 16:22:10,2018-03-27 16:22:15,5,41943540,urxvt,i3-tracker-rs: cargo run
298,2018-03-27 16:22:10,2018-03-27 16:22:23,12,41943540,urxvt,i3-tracker-rs: cargo run
299,2018-03-27 16:22:23,2018-03-27 16:22:28,5,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
300,2018-03-27 16:22:23,2018-03-27 16:22:37,14,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
301,2018-03-27 16:22:37,2018-03-27 16:22:38,0,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
302,2018-03-27 16:22:38,2018-03-27 16:22:39,1,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
303,2018-03-27 16:22:39,2018-03-27 16:22:44,5,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
304,2018-03-27 16:22:39,2018-03-27 16:23:04,25,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
305,2018-03-27 16:23:04,2018-03-27 16:23:09,5,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
306,2018-03-27 16:23:04,2018-03-27 16:23:41,36,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
307,2018-03-27 16:23:41,2018-03-27 16:23:46,5,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
308,2018-03-27 16:23:41,2018-03-27 16:23:51,10,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
309,2018-03-27 16:23:51,2018-03-27 16:23:52,1,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
310,2018-03-27 16:23:52,2018-03-27 16:23:53,1,29360144,Navigator,i3-tracker-rs/time_tracker.rs at master · danbruce/i3-tracker-rs - Mozilla Firefox
311,2018-03-27 16:23:53,2018-03-27 16:23:58,5,29360144,Navigator,Mozilla Firefox
312,2018-03-27 16:23:53,2018-03-27 16:24:07,13,29360144,Navigator,Mozilla Firefox
313,2018-03-27 16:24:07,2018-03-27 16:24:12,5,29360144,Navigator,handle.spawn inside loop - Google Search - Mozilla Firefox
314,2018-03-27 16:24:07,2018-03-27 16:24:13,6,29360144,Navigator,handle.spawn inside loop - Google Search - Mozilla Firefox
315,2018-03-27 16:24:13,2018-03-27 16:24:17,3,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
316,2018-03-27 16:24:17,2018-03-27 16:24:21,3,29360144,Navigator,handle.spawn inside loop - Google Search - Mozilla Firefox
317,2018-03-27 16:24:21,2018-03-27 16:24:21,0,29360144,Navigator,Mozilla Firefox
318,2018-03-27 16:24:21,2018-03-27 16:24:26,5,29360144,Navigator,Timer may block other futures from being processed · Issue #9 · tokio-rs/tokio-timer - Mozilla Firefox
319,2018-03-27 16:24:21,2018-03-27 16:24:49,28,29360144,Navigator,Timer may block other futures from being processed · Issue #9 · tokio-rs/tokio-timer - Mozilla Firefox
320,2018-03-27 16:24:49,2018-03-27 16:24:50,0,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
321,2018-03-27 16:32:03,2018-03-27 16:32:09,6,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
322,2018-03-27 16:32:09,2018-03-27 16:32:12,3,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
323,2018-03-27 16:32:12,2018-03-27 16:32:15,2,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
324,2018-03-27 16:32:26,2018-03-27 16:32:26,0,41943540,urxvt,i3-tracker-rs: cargo run
325,2018-03-27 16:32:26,2018-03-27 16:32:26,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
326,2018-03-27 16:32:26,2018-03-27 16:32:27,0,41943540,urxvt,i3-tracker-rs: cargo run
327,2018-03-27 16:32:27,2018-03-27 16:32:27,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
328,2018-03-27 16:32:27,2018-03-27 16:32:27,0,41943540,urxvt,i3-tracker-rs: cargo run
329,2018-03-27 16:32:27,2018-03-27 16:32:27,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
330,2018-03-27 16:32:27,2018-03-27 16:32:30,2,41943540,urxvt,i3-tracker-rs: cargo run
331,2018-03-27 16:32:30,2018-03-27 16:32:35,4,41943540,urxvt,i3-tracker-rs: cargo run
332,2018-03-27 16:32:35,2018-03-27 16:32:40,4,41943540,urxvt,i3-tracker-rs: cargo run
333,2018-03-27 16:32:40,2018-03-27 16:32:43,2,41943540,urxvt,i3-tracker-rs: cargo run
334,2018-03-27 16:32:43,2018-03-27 16:32:43,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
335,2018-03-27 16:32:43,2018-03-27 16:32:43,0,41943540,urxvt,i3-tracker-rs: cargo run
336,2018-03-27 16:32:43,2018-03-27 16:32:45,2,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
337,2018-03-27 16:32:45,2018-03-27 16:32:46,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
338,2018-03-27 16:32:46,2018-03-27 16:32:50,4,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
339,2018-03-27 16:32:50,2018-03-27 16:32:50,0,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
340,2018-03-27 16:32:50,2018-03-27 16:32:54,3,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
341,2018-03-27 16:32:54,2018-03-27 16:32:55,1,48236729,code,log.rs - i3-tracker-rs - Visual Studio Code
342,2018-03-27 16:32:55,2018-03-27 16:32:56,1,48236729,code,log.rs - i3-tracker-rs - Visual Studio Code
343,2018-03-27 16:32:56,2018-03-27 16:32:57,1,48236729,code,● log.rs - i3-tracker-rs - Visual Studio Code
344,2018-03-27 16:32:57,2018-03-27 16:32:59,1,48236729,code,log.rs - i3-tracker-rs - Visual Studio Code
345,2018-03-27 16:32:59,2018-03-27 16:33:00,1,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
346,2018-03-27 16:33:00,2018-03-27 16:33:01,0,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
347,2018-03-27 16:33:01,2018-03-27 16:33:05,4,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
348,2018-03-27 16:33:05,2018-03-27 16:33:10,4,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
349,2018-03-27 16:33:10,2018-03-27 16:33:10,0,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
350,2018-03-27 16:33:10,2018-03-27 16:33:11,0,48236729,code,● main.rs - i3-tracker-rs - Visual Studio Code
351,2018-03-27 16:33:11,2018-03-27 16:33:12,0,48236729,code,main.rs - i3-tracker-rs - Visual Studio Code
352,2018-03-27 16:33:44,2018-03-27 16:33:45,0,41943540,urxvt,i3-tracker-rs: cargo run
353,2018-03-27 16:33:45,2018-03-27 16:33:45,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
354,2018-03-27 16:33:45,2018-03-27 16:33:45,0,41943540,urxvt,i3-tracker-rs: cargo run
355,2018-03-27 16:33:45,2018-03-27 16:33:45,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
356,2018-03-27 16:33:45,2018-03-27 16:33:46,0,41943540,urxvt,i3-tracker-rs: cargo run
357,2018-03-27 16:33:46,2018-03-27 16:33:49,2,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
358,2018-03-27 16:33:49,2018-03-27 16:33:54,4,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
359,2018-03-27 16:33:54,2018-03-27 16:33:59,4,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
360,2018-03-27 16:33:59,2018-03-27 16:33:59,0,48236729,code,output.log - i3-tracker-rs - Visual Studio Code
